"01p07nea","06p07nea","94p07nea"
-0.593794227,-0.12716271,-0.094251588
-0.564496994,-0.231173396,0.049037069
-0.387831241,-0.279328883,0.170546219
-0.140626565,-0.120087951,0.248259306
-0.001684651,0.049690992,0.318223864
0.107762009,0.17405431,0.301848203
0.110668793,0.322375864,0.211892635
0.043167528,0.309111655,0.147037029
-0.047080692,0.306871533,0.055397797
-0.116933405,0.120246351,-0.06276226
-0.204502493,-0.238107711,-0.302553624
-0.255210429,-0.558553457,-0.43369627
-0.270050526,-0.828304291,-0.477265775
-0.220448703,-0.902956426,-0.367270648
-0.106578007,-0.843161702,-0.09025535
0.075367175,-0.537809789,0.133994028
0.229718342,-0.179103374,0.312292278
0.27337867,0.151475161,0.304005325
0.243006483,0.460873961,0.240595207
0.092263222,0.576517045,0.073746994
0.020788828,0.589120388,-0.048382893
-0.033258695,0.361388892,-0.112862274
-0.008786308,0.040436417,-0.176396638
0.066196367,-0.257389188,-0.151581615
0.15865396,-0.383765876,-0.131434977
0.208587855,-0.315921575,-0.064192481
0.168805137,-0.220412076,-0.001522264
0.087394506,-0.003520841,0.022786254
0.029320315,0.199187204,0.073896065
0.041192599,0.304782748,0.081331387
0.071848169,0.451707363,0.131868035
0.088105932,0.4261657,0.131809324
0.093532838,0.492324471,0.185538724
0.054730378,0.388927758,0.220467702
-0.009015013,0.239001572,0.23632659
-0.099195242,-0.042133056,0.180220917
-0.202301651,-0.293407828,0.050730467
-0.284144998,-0.435904354,-0.082659446
-0.322882712,-0.590912104,-0.235605925
-0.297976792,-0.563684464,-0.308794022
-0.279438227,-0.469173372,-0.251775026
-0.147011235,-0.219335645,-0.151187867
0.002626151,0.098390445,0.018151704
0.096452594,0.430999458,0.110920735
0.195534483,0.667650938,0.158686787
0.251859099,0.683686256,0.085528627
0.24197492,0.592027962,0.06344337
0.144877985,0.336733639,0.042182803
0.050226003,0.05995252,0.077364147
-0.071624771,-0.205905154,0.081258535
-0.125545353,-0.395889878,0.039973192
-0.128801823,-0.553937674,0.006239064
-0.024830066,-0.568943202,-0.062955171
0.105789468,-0.408109516,-0.100916438
0.121937834,-0.188396677,-0.141521499
0.096719757,-0.043702632,-0.19839865
-0.039481163,-0.043497473,-0.301585078
-0.129503116,-0.031336736,-0.388753772
-0.070658833,0.001401552,-0.360877395
0.049547195,-0.00055807,-0.24437885
0.253694296,0.146609992,-0.071156874
0.467283964,0.278500974,-0.020789705
0.450801671,0.388847411,0.053836249
0.329772234,0.375082999,0.099094622
0.190851405,0.324512631,0.167066261
-0.010845661,0.232076168,0.210746229
-0.07939364,0.100543708,0.232414141
-0.20034574,0.022969339,0.206133902
-0.250991672,-0.128769249,0.092343494
-0.217322722,-0.232119605,0.033883095
-0.148584262,-0.314442962,-0.059826531
-0.06406346,-0.263967574,-0.044766549
0.151876748,-0.116223246,-0.035901826
0.26667273,0.049987361,-0.021865655
0.353542954,0.204157129,0.010759477
0.26324144,0.240745664,-0.005706456
0.047828287,0.316752881,-0.065447263
-0.131289139,0.213813916,-0.14519082
-0.456296653,0.110772714,-0.127396047
-0.601721644,-0.123640232,-0.121547811
-0.608635426,-0.46904695,-0.084631667
-0.443497121,-0.698977649,-0.064795762
-0.182889491,-0.76053679,0.049312245
0.146592155,-0.560915351,0.155358151
0.421777099,-0.170178249,0.283847034
0.481245428,0.30414018,0.372530788
0.484108865,0.682942629,0.327602684
0.339027226,0.802743554,0.268824637
0.262329191,0.792758465,0.086195581
0.148071289,0.582598567,-0.108420961
0.051277816,0.33322975,-0.333221376
0.000449363,0.143083692,-0.392896444
-0.169476017,0.021444008,-0.301247001
-0.372409821,-0.073334143,-0.140470341
-0.532045603,-0.200731635,0.06670551
-0.516079068,-0.344532013,0.173631668
-0.32415399,-0.476396471,0.166589499
-0.101021394,-0.460966051,0.069390595
0.150520116,-0.595046282,-0.070148095
0.311486185,-0.544717133,-0.122785009
0.319992959,-0.452505827,-0.202640474
0.243353546,-0.221746713,-0.177164629
0.106327072,-0.013816476,-0.120665602
-0.03932121,0.101870522,-0.107999161
-0.104032598,0.233316302,-0.034531888
-0.056884512,0.359119773,0.030719569
-0.049294859,0.414156973,0.114202172
-0.0242413,0.320496649,0.152324378
0.024531713,0.237752616,0.208655372
0.140095294,0.144339547,0.232052818
0.386654317,0.33305335,0.253931344
0.498340786,0.558969378,0.299371928
0.444769949,0.752462804,0.288507313
0.177825421,0.724164903,0.198746175
-0.180397928,0.368004411,0.103067391
-0.471600085,-0.142665803,0.017989533
-0.568740249,-0.644684911,-0.026565773
-0.397004813,-0.961049438,-0.031752113
-0.144663215,-0.985034645,-0.0339293
-0.001052608,-0.613765478,-0.043747831
-0.051621784,-0.160364911,-0.10553211
-0.201185286,0.218488485,-0.183250502
-0.265154272,0.470335096,-0.266459227
-0.300772429,0.350776017,-0.295771688
-0.134251326,0.274046093,-0.269098043
0.033367187,0.126557857,-0.210597888
0.119815409,0.039900362,-0.138640672
0.078091793,-0.057951927,-0.101804554
-0.039661717,-0.206726164,-0.046617672
-0.116738223,-0.324632108,-0.046244752
-0.185693145,-0.565527499,-0.029992715
-0.140408501,-0.634688854,0.013049016
-0.047199663,-0.684295952,0.03463484
0.079905212,-0.554976463,0.088884197
0.236916304,-0.205627784,0.082072176
0.479857415,0.274879277,0.119617805
0.672488034,0.872028053,0.09288355
0.536262035,1.163588047,0.051513381
0.340793312,1.203072548,-0.026307629
0.093445987,0.832530677,-0.100237966
-0.236631632,0.301262796,-0.217521846
-0.488934934,-0.231434405,-0.261636794
-0.743264556,-0.735777676,-0.283559799
-0.710850239,-0.943974495,-0.271499872
-0.557259858,-1.054526687,-0.160388693
-0.216991812,-0.763483346,-0.074314751
0.147856236,-0.478359282,0.057186294
0.454001755,-0.021082504,0.173444435
0.747353792,0.403784364,0.196600541
0.81900388,0.647508442,0.103936814
0.696052611,0.875830352,-0.02459126
0.331092596,0.822238922,-0.166984484
-0.02603218,0.73349762,-0.251951307
-0.294130892,0.396812707,-0.239632487
-0.46539712,0.12454465,-0.099869147
-0.374050945,-0.20345597,0.086132079
-0.212377265,-0.469642758,0.260072201
-0.049486738,-0.501421392,0.39715606
0.064119577,-0.471134901,0.43685618
0.03839732,-0.231168553,0.414061725
-0.062450409,-0.094230056,0.321983039
-0.177980512,-0.041702203,0.219962835
-0.190948963,0.035569016,0.047123477
-0.17532289,-0.024614781,-0.08578559
-0.133053869,-0.238516346,-0.180572107
-0.074518256,-0.321176976,-0.226969525
-0.044955473,-0.213222861,-0.253750265
0.053239129,-0.066257417,-0.248419285
0.072134458,-0.137847364,-0.182622924
0.070103645,-0.124622896,-0.119581886
-0.01543767,-0.276016861,-0.051253743
-0.103288174,-0.484270871,-0.048215814
-0.039662,-0.730374634,-0.072934434
0.085486978,-0.612429917,-0.095033526
0.420727253,-0.233892426,-0.085565388
0.59277612,0.362174124,-0.040854715
0.663416326,1.07062006,0.02285303
0.561945856,1.437587261,0.095478959
0.359937191,1.536385655,0.111576259
0.1412507,1.166691661,0.132669896
-0.062054802,0.605927646,0.076736368
-0.182886884,0.005059659,-0.00411275
-0.314315826,-0.456904382,-0.051237449
-0.394004285,-0.578626871,-0.103781909
-0.510498941,-0.651078999,-0.098116219
-0.457960993,-0.53210032,-0.023280196
-0.282000542,-0.516470969,0.100844242
-0.024676025,-0.384009719,0.153161198
0.263260216,-0.306232631,0.212847516
0.331419826,-0.170453548,0.220744476
0.324918985,0.038445607,0.170190111
0.178760424,0.225900486,0.145181447
0.010451255,0.432653457,0.083410859
-0.086849079,0.575803101,-0.023215987
-0.111268573,0.660512507,-0.094077028
-0.103238583,0.531261265,-0.077452064
-0.100406565,0.379725307,0.007625541
-0.063611433,0.139125034,0.058584217
-0.039709389,-0.078051776,0.132844403
-0.023877935,-0.253581107,0.096979052
-0.050317392,-0.419455081,0.024135128
-0.082001403,-0.4596892,-0.095122121
-0.146174997,-0.647580385,-0.22224851
-0.209286585,-0.736933291,-0.256228983
-0.127152354,-0.812303543,-0.225120693
0.012071989,-0.696727872,-0.120914772
0.23076719,-0.351118565,0.044722233
0.407610238,0.022016447,0.146531999
0.489900708,0.557044864,0.103542879
0.403693318,0.840856016,-0.002915045
0.123056412,1.074943304,-0.139793992
-0.13677974,1.008333325,-0.31367451
-0.399049968,0.777458608,-0.459963262
-0.544574261,0.323687196,-0.510072708
-0.622505605,-0.231442422,-0.354717553
-0.473845303,-0.49341476,-0.130679578
-0.302291274,-0.828575611,0.129610792
-0.147472054,-0.874443471,0.333240718
0.07844007,-0.995876133,0.475901663
0.240575925,-0.750585437,0.478324711
0.355755866,-0.459637672,0.379571527
0.353702784,-0.139395833,0.254992902
0.297412395,0.277566254,0.113403469
0.160245821,0.488412738,0.052163772
-0.090286762,0.714807451,-0.011514724
-0.243501753,0.695083737,-0.021959841
-0.297513366,0.731972754,-0.002338722
-0.182155535,0.516368151,0.0373502
-0.112076916,0.260826975,0.101119228
0.010002419,0.081087545,0.079357006
0.055553902,-0.274791658,0.088031493
0.003450744,-0.397911131,0.042086408
-0.035823725,-0.41476804,-0.001279503
-0.007259212,-0.295720994,-0.0379752
0.08417128,-0.265834898,-0.067917004
0.148528859,-0.154930338,-0.089594476
0.306406617,-0.05448037,-0.0836922
0.428732425,-0.018440008,-0.079681836
0.452677011,0.07485947,-0.101960026
0.353818625,0.128760338,-0.138514429
0.041252315,0.26246649,-0.155249268
-0.157345265,0.276850939,-0.191467494
-0.354733348,0.182111934,-0.188798368
-0.474652141,-0.032599963,-0.223480135
-0.49168703,-0.259625554,-0.184986994
-0.333415389,-0.331373423,-0.104349114
-0.071822464,-0.316886306,0.027867839
0.129581466,-0.256477654,0.126803756
0.311196715,-0.127716526,0.203677759
0.437548429,0.006485231,0.267867088
0.547757983,0.122258008,0.255692095
0.515091658,0.161317572,0.21007143
0.318001568,0.178377554,0.104242153
0.096303307,0.200225607,-0.006929854
-0.147513285,0.208511472,-0.049213637
-0.218544528,0.098190919,-0.082256019
-0.185034275,-0.144900322,-0.077684663
-0.015444338,-0.208199084,0.01688974
0.15285337,-0.191043437,0.022947377
0.214691401,-0.093622357,0.019529082
0.122428618,0.120803535,-0.088270634
-0.049219884,0.332191557,-0.175002038
-0.268122762,0.465661973,-0.195508957
-0.460593224,0.390899479,-0.185117289
-0.553904474,0.188676253,-0.097958975
-0.465320766,-0.116101488,-0.012041075
-0.298507124,-0.384212106,0.1296819
-0.074127197,-0.59287262,0.244123161
0.14726454,-0.57495147,0.280330539
0.32230714,-0.394269794,0.199173197
0.379782945,-0.176151529,0.042864814
0.248624235,0.178311422,-0.071650133
0.08802484,0.538755774,-0.106657714
-0.07202629,0.705692589,-0.127977639
-0.181482404,0.734864116,-0.076893933
-0.20386374,0.536285222,0.016047522
-0.117028892,0.208034754,0.136119068
0.055706933,-0.157163799,0.187471494
0.18584162,-0.446731329,0.210822374
0.28945744,-0.57065022,0.142983347
0.27811116,-0.572246253,-0.003470021
0.198072612,-0.400245428,-0.140342176
0.069289342,-0.225344241,-0.250522077
-0.059917923,-0.064120673,-0.295271456
-0.085255422,0.086082846,-0.290980935
-0.02654589,0.179635257,-0.225740954
0.066223972,0.240599558,-0.133915484
0.161460459,0.204555646,-0.062178433
0.224566281,0.207973719,-0.047631919
0.185677886,0.239201188,-0.069863752
